Time,pH,Temperature
15:25:52,8,37
15:25:53,9,25
15:25:55,6,35
15:25:56,6,34
15:25:57,6,29
15:25:58,8,30
15:26:00,7,32
15:26:01,6,39
15:26:02,7,33
15:26:03,8,32
15:26:04,8,21
15:26:05,9,40
15:26:07,6,27
15:26:08,9,28
15:26:09,9,38
15:26:10,7,37
15:26:12,6,23
15:26:13,9,25
15:26:14,7,29
15:26:15,9,24
15:26:16,8,21
15:26:17,9,29
15:26:19,7,33
15:26:20,9,39
15:26:21,7,28
15:26:23,9,25
15:26:24,6,32
15:26:25,6,25
15:26:26,7,21
15:26:28,9,37
15:26:29,7,34
15:26:30,9,36
15:26:31,8,20
15:26:32,9,25
15:26:34,7,28
15:26:35,6,36
15:26:36,9,39
15:26:37,6,20
15:26:38,9,21
15:26:40,7,35
15:26:41,8,31
15:35:28,6,32
15:35:29,7,32
15:35:31,6,28
15:35:32,8,26
15:35:33,9,35
15:35:34,9,25
15:35:35,8,34
15:35:37,7,22
15:35:38,7,40
15:35:39,7,38
15:35:40,6,36
15:35:50,6,27
15:36:01,9,31
15:36:11,9,30
15:36:21,9,24
15:36:31,7,35
15:36:42,6,27
15:36:52,7,23
15:37:02,8,26
15:37:12,6,31
15:37:22,7,38
15:42:18,6,26
15:42:28,9,34
15:42:46,7,37
15:42:47,7,27
15:42:49,9,34
15:42:50,7,25
15:42:51,8,36
15:42:52,6,31
15:42:54,9,30
15:42:55,8,36
15:42:56,7,35
15:42:57,9,23
15:42:58,8,23
15:43:00,6,29
15:43:01,9,37
15:43:02,8,22
15:43:04,6,24
15:43:05,8,32
15:43:06,7,28
15:43:08,8,30
15:43:09,6,37
15:43:10,9,21
15:43:12,6,30
15:43:13,8,22
15:43:14,6,29
15:43:16,6,26
15:43:17,7,32
15:43:18,8,24
15:43:20,9,31
15:43:21,9,34
15:43:22,7,22
15:43:27,8,24
15:43:33,6,23
15:43:38,9,21
15:43:39,6,33
15:43:40,6,27
15:43:42,7,28
15:43:43,7,24
15:43:44,7,35
15:43:45,9,28
15:43:46,7,33
15:43:48,7,20
15:43:49,7,21
15:43:50,6,21
15:43:51,9,23
15:43:53,6,38
15:43:54,7,24
15:43:55,6,24
15:43:56,7,38
15:43:57,6,23
15:43:59,8,30
15:44:00,9,30
15:44:01,6,35
15:44:02,6,20
15:44:03,9,22
15:44:04,8,30
15:44:06,7,20
15:44:07,6,23
15:44:08,6,31
15:44:09,8,23
15:44:11,7,20
15:44:12,7,30
15:44:13,6,26
15:44:14,8,30
15:44:15,8,30
15:44:17,8,35
15:44:18,9,29
15:44:19,6,23
15:44:20,7,36
15:44:21,8,29
15:44:23,7,34
15:44:24,9,32
15:44:25,9,38
15:44:26,7,25
15:44:28,8,39
15:44:29,7,28
15:44:30,6,40
15:44:31,9,37
15:44:32,6,28
15:44:34,7,38
15:44:35,9,30
15:44:36,7,24
15:44:37,8,32
15:44:38,7,29
15:44:40,6,35
15:44:41,8,38
15:44:42,9,39
15:44:43,9,31
15:44:44,6,25
15:44:46,6,23
15:44:47,9,27
15:44:48,9,22
15:44:50,8,34
15:44:51,7,40
15:44:58,6,20
15:44:59,8,37
15:45:01,9,34
15:45:02,8,20
15:45:03,9,24
15:45:04,8,31
15:45:14,7,25
15:45:25,6,38
15:45:26,7,36
15:45:27,6,28
15:45:28,8,21
15:45:30,7,36
15:45:31,9,22
15:45:32,8,37
15:45:33,8,24
15:45:34,6,39
15:45:36,8,40
15:45:37,8,27
15:45:38,8,23
15:45:39,8,33
15:45:40,6,20
15:45:42,8,28
15:45:43,8,32
15:45:44,6,22
15:45:45,8,37
15:45:47,6,30
15:45:48,7,24
15:45:49,9,30
15:45:50,8,21
15:45:51,8,20
15:45:53,6,33
15:45:54,8,37
15:46:30,7,27
15:46:31,8,28
15:46:32,9,28
15:46:33,6,32
15:46:34,6,24
15:46:36,9,40
15:46:37,8,23
15:46:38,6,24
15:46:39,6,20
15:46:40,6,27
15:46:42,7,30
15:46:43,8,21
15:46:44,9,28
15:46:45,8,26
15:46:46,8,21
15:46:48,7,35
15:46:49,8,27
15:46:50,9,25
15:46:52,9,40
15:46:53,8,26
15:46:54,6,34
15:46:55,6,31
15:46:56,8,33
15:46:58,6,30
15:46:59,6,28
15:47:00,8,20
15:47:01,9,24
15:47:03,7,32
15:47:04,9,30
15:47:05,6,34
15:47:06,7,32
15:47:08,6,23
15:47:09,7,35
15:47:10,8,39
15:47:11,6,35
15:47:12,6,28
15:47:14,7,36
15:47:15,8,38
15:47:16,9,35
15:47:17,8,35
15:48:11,6,36
15:48:13,7,33
15:48:14,7,39
15:48:15,6,27
15:48:16,9,39
15:48:17,7,24
15:48:18,7,20
15:48:20,9,33
15:48:21,7,31
15:48:22,9,40
15:48:23,9,35
15:48:24,9,24
15:48:26,6,30
15:48:27,9,28
15:48:50,7,25
15:48:51,8,34
15:48:53,6,30
15:48:54,6,21
15:48:55,7,30
15:48:56,9,34
15:48:57,9,25
15:48:59,6,33
15:49:00,9,31
15:49:01,8,30
15:49:02,8,35
15:49:04,7,39
15:49:05,8,39
15:49:06,8,31
