Time,pH,Temperature
17:21:55,7,24
17:21:56,6,27
17:21:57,7,39
17:21:59,8,30
17:22:00,9,29
17:22:01,8,28
17:22:03,7,33
17:22:04,8,24
17:22:05,9,40
17:22:07,7,22
17:22:08,8,26
17:22:09,7,34
17:22:11,8,32
17:22:12,7,24
17:22:13,8,33
17:22:15,6,31
17:22:16,9,31
17:22:17,6,23
17:22:19,7,22
17:22:20,7,38
17:22:21,9,37
17:22:23,7,30
17:22:24,8,28
17:22:25,6,39
17:22:27,7,35
17:22:28,8,30
17:22:29,9,31
17:22:31,7,34
17:22:32,9,33
17:22:33,9,39
17:22:35,8,38
17:22:36,9,37
17:22:37,9,34
17:22:39,9,37
17:22:40,8,28
17:22:41,7,22
17:22:43,7,39
17:22:44,9,35
17:22:45,6,29
17:22:47,8,23
17:22:48,9,32
17:22:49,6,26
17:22:51,7,27
17:22:52,7,21
17:22:53,9,28
17:22:55,6,35
17:22:56,6,32
17:22:57,8,30
17:22:59,6,22
17:23:00,7,31
17:23:01,7,24
17:23:03,9,31
17:23:04,8,32
17:23:05,7,39
17:23:07,9,23
17:23:08,8,21
17:23:09,6,35
17:23:11,6,36
17:23:12,9,23
17:23:13,6,29
17:23:15,9,23
17:23:16,6,37
17:23:17,6,26
17:23:19,6,35
17:23:20,8,37
17:23:21,9,29
17:23:23,6,23
17:23:24,6,25
17:23:25,9,34
17:23:27,7,39
17:23:28,6,36
17:23:29,9,24
17:23:31,9,32
17:23:32,6,29
17:23:33,6,33
17:23:35,7,26
17:23:36,9,33
17:23:37,9,24
17:23:39,9,28
17:23:40,8,31
17:23:41,8,34
17:23:43,7,28
17:23:44,9,30
17:23:45,7,29
17:23:47,8,20
17:23:48,7,34
17:23:49,6,31
17:23:51,6,29
17:23:52,8,35
17:23:53,6,28
17:23:55,8,35
17:23:56,7,29
17:23:57,6,39
17:23:59,8,38
17:24:00,9,40
17:24:01,9,24
17:24:03,8,28
17:24:04,8,22
17:24:05,8,38
17:24:07,8,33
17:24:08,7,24
17:24:09,9,39
17:24:11,7,20
17:24:12,8,39
17:24:13,6,22
17:24:15,8,30
17:24:16,8,40
17:24:17,9,29
17:24:19,8,28
17:24:20,7,22
17:24:21,8,39
17:24:23,6,23
17:24:24,8,24
17:24:25,6,28
17:24:27,9,27
17:24:28,8,35
17:24:29,6,36
17:24:31,9,26
17:24:32,7,29
17:24:33,6,40
17:24:35,6,29
17:24:36,7,24
17:24:37,8,36
17:24:39,9,24
17:24:40,9,24
17:24:41,8,24
17:24:43,6,29
17:24:44,6,40
17:24:45,7,37
17:24:47,7,21
17:24:48,9,35
17:24:49,9,36
17:24:51,7,23
17:24:52,8,27
17:24:53,8,38
17:24:55,8,31
17:24:56,6,25
17:24:57,9,31
17:24:59,7,24
17:25:00,6,25
17:25:01,6,40
17:25:03,9,20
17:25:04,6,36
17:25:05,7,37
17:25:07,6,28
17:25:08,6,40
17:25:09,9,26
17:25:11,7,36
17:25:12,9,25
17:25:13,7,38
17:25:15,8,39
17:25:16,7,27
17:25:17,7,40
17:25:19,7,40
17:25:20,7,20
17:25:21,8,33
17:25:23,6,21
17:25:24,8,31
17:25:25,6,25
17:25:27,8,30
17:25:28,8,39
17:25:29,9,27
17:25:31,9,32
17:25:32,6,36
17:25:33,6,28
17:25:35,7,31
17:25:36,8,22
17:25:37,8,27
17:25:39,6,20
17:25:40,9,27
17:25:41,7,39
17:25:43,9,36
17:25:44,9,26
17:25:45,8,25
17:25:47,7,25
17:25:48,7,30
17:25:49,8,37
17:25:51,9,32
17:25:52,6,31
17:25:53,7,35
17:25:55,8,28
17:25:56,9,25
17:25:57,7,29
17:25:59,7,35
17:26:00,6,20
17:26:01,9,40
17:26:03,8,32
17:26:04,7,25
17:26:05,9,24
17:26:07,9,38
17:26:08,7,34
17:26:09,9,39
17:26:11,7,40
17:26:12,7,36
17:26:13,6,40
17:26:15,9,38
17:26:16,6,25
17:26:17,8,37
17:26:19,9,24
17:26:20,8,21
17:26:21,6,38
17:26:23,9,27
17:26:24,8,38
17:26:25,7,32
17:26:27,6,31
17:26:28,8,23
17:26:29,9,26
17:26:31,6,40
17:26:32,6,39
17:26:33,6,33
17:26:35,9,26
17:26:36,9,32
17:26:37,8,26
17:26:39,9,40
17:26:40,8,34
17:26:41,7,37
17:26:43,9,32
17:26:44,7,23
17:26:45,8,21
17:26:47,9,26
17:26:48,9,40
17:26:49,6,24
17:26:51,8,35
17:26:52,9,21
17:26:53,7,32
17:26:55,9,23
17:26:56,8,31
17:26:57,6,24
17:26:59,6,37
17:27:00,9,20
17:27:01,9,26
17:27:03,6,24
17:27:04,7,34
17:27:05,7,20
17:27:07,8,40
17:27:08,7,39
17:27:09,6,27
17:27:11,6,20
17:27:12,6,30
17:27:13,9,21
17:27:15,9,29
17:27:16,9,35
17:27:17,7,29
17:27:19,6,34
17:27:20,8,27
17:27:21,9,23
17:27:23,6,30
17:27:24,6,28
17:27:25,9,37
17:27:27,7,22
17:27:28,6,33
17:27:29,7,28
17:27:31,9,30
17:27:32,9,39
17:27:33,7,36
17:27:35,7,26
17:27:36,6,39
17:27:37,8,24
17:27:39,8,37
17:27:40,7,30
17:27:41,8,33
17:27:43,7,21
17:27:44,6,27
17:27:45,6,37
17:27:47,6,39
17:27:48,9,21
17:27:49,7,32
17:27:51,9,24
17:27:52,6,38
17:27:53,6,36
17:27:55,9,27
17:27:56,6,20
17:27:57,8,31
17:27:59,6,27
17:28:00,6,35
17:28:01,9,37
17:28:03,9,22
17:28:04,6,39
17:28:05,6,38
17:28:07,7,36
17:28:08,6,39
17:28:09,9,38
17:28:11,9,29
17:28:12,7,33
17:28:13,7,23
17:28:15,6,23
17:28:16,9,27
17:28:17,6,26
17:28:19,7,21
17:28:20,7,36
17:28:21,6,25
17:28:23,7,31
17:28:24,6,30
17:28:25,9,28
17:28:27,7,24
17:28:28,8,29
17:28:29,8,29
17:28:31,8,25
17:28:32,9,30
17:28:33,7,33
17:28:35,6,37
17:28:36,6,33
17:28:38,6,38
17:28:39,6,21
17:28:40,9,27
17:28:42,9,21
17:28:43,9,37
17:28:44,9,37
17:28:46,6,25
17:28:47,8,26
17:28:48,7,24
17:28:49,6,27
17:28:51,8,24
17:28:52,7,39
17:28:54,8,33
17:28:55,6,33
17:28:56,8,21
17:28:57,7,34
17:28:59,6,39
17:29:00,9,33
17:29:02,9,27
17:29:03,7,40
17:29:04,6,40
17:29:06,9,26
17:29:07,8,20
17:29:08,9,30
17:29:10,6,40
17:29:11,7,25
17:29:12,9,28
17:29:14,6,23
17:29:15,6,33
17:29:16,6,33
17:29:18,9,39
17:29:19,7,33
17:29:20,7,38
17:29:22,7,24
17:29:23,6,28
17:29:24,7,25
17:29:26,6,29
17:29:27,9,37
17:29:28,8,27
17:29:30,7,24
17:29:31,7,32
17:29:32,8,26
17:29:34,6,23
17:29:35,7,35
17:29:36,9,27
17:29:38,9,32
17:29:39,6,32
17:29:40,9,34
17:29:42,8,38
17:29:43,9,26
17:29:44,8,37
17:29:46,7,29
17:29:47,6,28
17:29:48,9,28
17:29:50,6,36
17:29:51,7,28
17:29:52,6,37
17:29:54,7,35
17:29:55,7,38
17:29:56,8,26
17:29:58,9,34
17:29:59,9,31
17:30:00,7,28
17:30:02,7,20
17:30:03,8,25
17:30:04,8,39
17:30:06,8,21
17:30:07,9,30
17:30:08,9,34
17:30:10,6,27
17:30:11,9,33
17:30:12,8,24
17:30:14,8,23
17:30:15,9,21
17:30:16,6,32
17:30:18,7,33
17:30:19,8,37
17:30:20,9,20
17:30:22,7,35
17:30:23,7,32
17:30:24,9,29
17:30:26,8,25
17:30:27,7,31
17:30:28,9,34
17:30:30,9,23
17:30:31,8,27
17:30:32,7,29
17:30:34,8,30
17:30:35,9,22
17:30:36,7,22
17:30:38,6,38
17:30:39,7,36
17:30:40,6,35
17:30:42,6,21
17:30:43,7,37
17:30:44,6,36
17:30:46,6,23
17:30:47,7,38
17:30:48,7,27
17:30:50,8,35
17:30:51,6,32
17:30:52,7,40
17:30:54,6,35
17:30:55,9,32
17:30:56,8,40
17:30:58,9,29
17:30:59,6,23
17:31:00,7,29
17:31:02,7,26
17:31:03,8,23
17:31:04,6,21
17:31:06,8,29
17:31:07,6,30
17:31:08,6,36
17:31:10,7,27
17:31:11,6,38
17:31:12,6,33
17:31:14,9,20
17:31:15,6,33
17:31:16,7,23
17:31:18,8,37
17:31:19,9,36
17:31:20,6,39
17:31:22,7,33
17:31:23,9,30
17:31:24,7,33
17:31:26,9,21
17:31:27,6,28
17:31:28,7,32
17:31:30,9,24
17:31:31,6,22
17:31:32,9,26
17:31:34,9,39
17:31:35,9,25
17:31:36,7,26
17:31:38,8,39
17:31:39,7,34
17:31:40,9,34
17:31:42,9,33
17:31:43,9,27
17:31:44,8,32
17:31:46,7,26
17:31:47,9,35
17:31:48,8,37
17:31:50,8,35
17:31:51,6,21
17:31:52,8,27
17:31:54,9,33
17:31:55,8,20
17:31:56,9,30
17:31:58,9,24
17:31:59,8,34
17:32:00,9,20
17:32:02,9,33
17:32:03,9,21
17:32:04,7,27
17:32:06,9,38
17:32:07,6,38
17:32:08,8,22
17:32:10,8,39
17:32:11,7,29
17:32:12,6,28
17:32:14,6,27
17:32:15,7,31
17:32:16,7,20
17:32:18,7,39
17:32:19,7,36
17:32:20,8,30
17:32:22,9,35
17:32:23,8,34
17:32:24,9,21
17:32:26,6,23
17:32:27,8,37
17:32:28,9,31
17:32:30,6,30
17:32:31,6,39
17:32:32,9,25
17:32:34,8,33
17:32:35,7,39
17:32:36,6,21
17:32:38,9,20
17:32:39,7,24
17:32:40,8,40
17:32:42,8,23
17:32:43,9,32
17:32:44,8,26
17:32:46,7,31
17:32:47,6,35
17:32:48,9,24
17:32:50,6,29
17:32:51,6,25
17:32:52,9,32
17:32:54,7,35
17:32:55,9,27
17:32:56,7,30
17:32:58,6,27
17:32:59,9,33
17:33:00,6,31
17:33:02,6,28
17:33:03,9,39
17:33:04,9,36
17:33:06,7,20
17:33:07,7,22
17:33:08,7,33
17:33:10,8,24
17:33:11,6,35
17:33:12,9,35
17:33:14,7,26
17:33:15,8,38
17:33:16,9,40
17:33:18,8,26
17:33:19,9,31
17:33:21,7,36
17:33:22,9,26
17:33:23,7,29
17:33:25,6,35
17:33:26,6,24
17:33:27,6,39
17:33:29,8,33
17:33:30,7,23
17:33:31,7,20
17:33:33,9,31
17:33:34,7,33
17:33:35,6,36
17:33:37,7,40
17:33:38,6,27
17:33:39,7,24
17:33:41,9,31
17:33:42,9,23
17:33:43,8,27
17:33:45,6,37
17:33:46,8,22
17:33:47,9,40
17:33:49,6,21
17:33:50,8,37
17:33:51,6,20
17:33:53,8,22
17:33:54,9,26
17:33:55,8,36
17:33:57,7,31
17:33:58,6,37
17:33:59,6,32
17:34:01,6,39
17:34:02,7,31
17:34:03,6,33
17:34:05,6,38
17:34:06,6,36
17:34:07,8,22
17:34:09,8,38
17:34:10,6,25
17:34:11,9,24
17:34:13,8,31
17:34:14,9,34
17:34:15,9,35
17:34:17,7,21
17:34:18,7,35
17:34:19,6,23
17:34:21,6,24
17:34:22,7,20
17:34:23,9,36
17:34:25,8,24
17:34:26,8,29
17:34:27,6,40
17:34:29,8,34
17:34:30,8,40
17:34:31,8,26
17:34:33,8,20
17:34:34,8,35
17:34:35,6,32
17:34:37,7,25
17:34:38,7,25
17:34:39,9,24
17:34:41,7,28
17:34:42,9,22
17:34:43,6,35
17:34:45,7,24
17:34:46,7,28
17:34:47,9,30
17:34:49,6,34
17:34:50,7,34
17:34:51,7,36
17:34:53,7,33
17:34:54,6,23
17:34:55,9,28
17:34:57,8,29
17:34:58,9,23
17:34:59,7,40
17:35:01,6,27
17:35:02,7,37
17:35:03,6,37
17:35:05,7,40
17:35:06,9,33
17:35:07,7,39
17:35:09,7,39
17:35:10,6,26
17:35:11,6,23
17:35:13,9,34
17:35:14,7,36
17:35:15,8,26
17:35:17,6,27
17:35:18,6,28
17:35:19,7,26
17:35:21,9,24
17:35:22,8,38
17:35:23,8,23
17:35:25,7,39
17:35:26,6,40
17:35:27,9,20
17:35:29,8,40
17:35:30,6,26
17:35:31,9,20
17:35:33,7,23
17:35:34,8,27
17:35:35,6,30
17:35:37,6,24
17:35:38,6,25
17:35:39,6,22
17:35:41,9,31
17:35:42,6,30
17:35:43,9,35
17:35:45,6,33
17:35:46,8,34
17:35:47,6,28
17:35:49,6,33
17:35:50,9,38
17:35:51,7,26
17:35:53,6,28
17:35:54,7,21
17:35:55,9,31
17:35:57,7,24
17:35:58,6,31
17:35:59,9,36
17:36:01,7,33
17:36:02,9,39
17:36:03,9,33
17:36:05,6,23
17:36:06,9,31
17:36:07,8,40
17:36:09,9,31
17:36:10,8,38
17:36:11,8,33
17:36:13,7,27
17:36:14,6,34
17:36:15,7,30
17:36:17,9,28
17:36:18,6,23
17:36:19,7,31
17:36:21,6,34
17:36:22,8,40
17:36:23,9,29
17:36:25,6,28
17:36:26,9,30
17:36:27,9,28
17:36:29,6,36
17:36:30,8,27
17:36:31,6,28
17:36:33,6,27
17:36:34,9,30
17:36:35,7,34
17:36:37,9,20
17:36:38,6,26
17:36:39,9,34
17:36:41,8,33
17:36:42,8,40
17:36:43,8,26
17:36:45,9,21
17:36:46,7,26
17:36:47,6,34
17:36:49,8,22
17:36:50,6,20
17:36:51,7,36
17:36:53,7,36
17:36:54,7,27
17:36:55,8,28
17:36:57,6,38
17:36:58,6,23
17:36:59,9,31
17:37:01,8,35
17:37:02,9,20
17:37:03,8,33
17:37:05,9,22
17:37:06,6,31
17:37:07,9,25
17:37:09,6,31
17:37:10,7,38
17:37:11,6,32
17:37:13,8,39
17:37:14,9,21
17:37:15,6,25
17:37:17,6,37
17:37:18,6,29
17:37:19,6,36
17:37:21,6,37
17:37:22,8,20
17:37:23,9,36
17:37:25,7,27
17:37:26,6,25
17:37:27,6,21
17:37:29,8,27
17:37:30,7,34
17:37:31,7,34
17:37:33,8,34
17:37:34,7,25
17:37:35,8,23
17:37:37,7,39
17:37:38,9,25
17:37:39,6,35
17:37:41,6,34
17:37:42,8,36
17:37:43,9,31
17:37:45,7,40
17:37:46,8,29
17:37:47,9,31
17:37:49,7,35
17:37:50,6,28
17:37:51,6,22
17:37:53,9,37
17:37:54,9,31
17:37:55,6,33
17:37:57,6,37
17:37:58,7,34
17:37:59,8,40
17:38:01,7,30
17:38:02,8,32
17:38:03,7,29
17:38:05,8,30
17:38:06,6,40
17:38:07,8,30
17:38:09,7,23
17:38:10,6,28
17:38:11,9,36
17:38:13,7,20
17:38:14,6,25
17:38:15,7,33
17:38:17,8,21
17:38:18,6,39
17:38:19,9,32
17:38:21,7,27
17:38:22,6,33
17:38:23,8,28
17:38:25,8,27
17:38:26,6,22
17:38:27,8,35
17:38:29,6,25
17:38:30,6,34
17:38:31,9,38
17:38:33,8,21
17:38:34,6,39
17:38:35,9,37
17:38:37,6,26
17:38:38,8,20
17:38:39,6,28
17:38:41,8,37
17:38:42,8,38
17:38:43,6,24
17:38:45,9,26
17:38:46,7,38
17:38:47,9,32
17:38:49,8,25
17:38:50,6,21
17:38:51,7,40
17:38:53,8,31
17:38:54,9,25
17:38:55,6,24
17:38:57,6,27
17:38:58,6,35
17:38:59,8,36
17:39:01,9,40
17:39:02,6,36
17:39:03,8,24
17:39:05,7,34
17:39:06,9,25
17:39:07,9,40
17:39:09,8,31
17:39:10,7,30
17:39:11,6,24
17:39:13,9,28
17:39:14,9,38
17:39:15,8,35
17:39:17,9,22
17:39:18,7,30
17:39:19,6,31
17:39:21,7,21
17:39:22,8,35
17:39:23,8,28
17:39:25,9,20
17:39:26,6,25
17:39:27,7,37
17:39:29,9,35
17:39:30,9,26
17:39:31,6,30
17:39:33,8,34
17:39:34,9,24
17:39:35,6,32
17:39:37,9,33
17:39:38,8,25
17:39:39,7,35
17:39:41,8,23
17:39:42,7,36
17:39:43,9,21
17:39:45,9,34
17:39:46,7,39
17:39:47,7,23
17:39:49,6,39
17:39:50,6,26
17:39:51,8,23
17:39:53,9,25
17:39:54,8,32
17:39:55,6,40
17:39:57,8,37
17:39:58,7,37
17:39:59,6,28
17:40:01,7,39
17:40:02,9,40
17:40:03,8,23
17:40:05,7,23
17:40:06,9,27
17:40:07,8,20
17:40:09,6,25
17:40:10,7,38
17:40:11,9,36
17:40:13,8,24
17:40:14,6,29
17:40:15,9,35
17:40:17,6,23
17:40:18,6,21
17:40:19,8,27
17:40:21,8,26
17:40:22,7,31
17:40:23,7,38
17:40:25,7,21
17:40:26,7,32
17:40:27,8,24
17:40:29,6,33
17:40:30,8,36
17:40:31,8,34
17:40:33,7,21
17:40:34,9,20
17:40:35,9,39
17:40:37,7,38
17:40:38,9,27
17:40:39,6,28
17:40:41,8,36
17:40:42,6,33
17:40:43,8,34
17:40:45,6,23
17:40:46,8,39
17:40:47,7,25
17:40:49,8,31
17:40:50,8,34
17:40:51,8,31
17:40:53,7,34
17:40:54,7,35
17:40:55,9,33
17:40:57,8,39
17:40:58,8,32
17:40:59,6,33
17:41:01,6,27
17:41:02,9,37
17:41:03,6,36
17:41:05,9,24
17:41:06,9,34
17:41:07,7,31
17:41:09,7,24
17:41:10,8,37
17:41:11,7,23
17:41:13,9,31
17:41:14,7,27
17:41:15,8,21
17:41:17,6,24
17:41:18,6,32
17:41:19,6,24
17:41:21,6,22
17:41:22,8,37
17:41:23,8,39
17:41:25,8,28
17:41:26,8,34
17:41:27,9,30
17:41:29,7,21
17:41:30,7,21
17:41:31,9,37
17:41:33,8,27
17:41:34,6,32
17:41:35,7,25
17:41:37,6,37
17:41:38,7,22
17:41:39,9,22
17:41:41,9,32
17:41:42,9,23
17:41:44,9,25
17:41:45,9,22
17:41:46,8,35
17:41:48,9,37
17:41:49,6,24
17:41:50,7,34
17:41:52,7,23
17:41:53,8,39
17:41:54,8,40
17:41:56,7,30
17:41:57,6,22
17:41:58,6,35
17:42:00,9,31
17:42:01,6,24
17:42:02,9,29
17:42:04,6,29
17:42:05,9,29
