Time,pH,Temperature
17:12:32,8,27
17:12:33,9,24
17:12:35,7,26
17:12:36,9,26
17:12:37,6,21
17:12:39,6,28
17:12:40,9,39
17:12:41,6,39
17:12:43,6,22
17:12:44,6,30
17:12:45,7,25
17:12:46,9,25
17:12:48,9,26
17:12:49,8,29
17:12:50,8,34
17:12:52,7,27
17:12:53,9,28
17:12:54,6,33
17:12:56,7,26
17:12:57,9,26
17:12:58,6,40
17:13:00,8,31
17:13:01,6,27
17:13:02,9,20
17:13:04,6,25
17:13:05,7,31
17:13:06,9,21
17:13:07,7,39
17:13:09,6,36
17:13:10,8,31
17:13:11,8,33
17:13:13,7,36
17:13:14,9,28
17:13:15,9,22
17:13:17,7,26
17:13:18,9,39
17:13:19,7,38
17:13:21,9,29
17:13:22,8,37
17:13:23,7,28
17:13:25,6,35
17:13:26,9,34
17:13:27,8,25
17:13:29,6,20
17:13:30,7,31
17:13:31,6,34
17:13:33,8,29
17:13:34,9,32
17:13:35,8,26
17:13:37,7,21
17:13:38,9,25
17:13:39,7,31
17:13:41,7,23
17:13:42,7,23
17:13:43,9,30
17:13:45,8,29
17:13:46,9,21
17:13:47,6,27
17:13:49,7,37
17:13:50,6,23
17:13:51,9,25
17:13:53,7,24
17:13:54,6,26
17:13:55,6,29
17:13:57,8,39
17:13:58,7,32
17:13:59,7,28
17:14:01,9,38
17:14:02,9,36
17:14:03,8,30
17:14:05,7,38
17:14:06,7,22
17:14:07,6,33
17:14:09,8,26
17:14:10,8,37
17:14:11,8,36
17:14:13,8,34
17:14:14,7,30
17:14:15,7,22
17:14:17,6,23
17:14:18,9,29
17:14:19,9,33
17:14:21,9,26
17:14:22,7,25
17:14:23,8,30
17:14:25,8,40
17:14:26,9,27
17:14:27,6,30
17:14:29,6,30
17:14:30,6,22
17:14:31,8,29
17:14:33,6,23
17:14:34,6,25
17:14:35,7,38
17:14:37,6,37
17:14:38,6,27
17:14:39,6,20
17:14:41,8,22
17:14:42,7,24
17:14:43,6,25
17:14:45,9,26
17:14:46,8,24
17:14:47,9,35
17:14:49,6,34
17:14:50,9,34
17:14:52,9,39
17:14:53,8,31
17:14:54,8,37
17:14:55,6,36
17:14:57,9,23
17:14:58,8,26
17:15:00,6,25
17:15:01,7,21
17:15:02,6,27
17:15:04,7,24
17:15:05,6,27
17:15:06,8,21
17:15:08,8,30
17:15:09,8,28
17:15:10,6,29
17:15:12,7,30
17:15:13,6,36
17:15:14,9,32
17:15:16,7,25
17:15:17,7,22
17:15:18,6,21
17:15:20,7,39
17:15:21,7,31
17:15:22,7,34
17:15:24,8,31
17:15:25,9,26
17:15:26,8,28
17:15:28,6,30
17:15:29,9,24
17:15:30,6,32
17:15:32,7,24
17:15:33,9,28
17:15:34,6,30
17:15:36,8,29
17:15:37,8,23
17:15:38,7,29
17:15:40,9,38
17:15:41,6,34
17:15:42,9,31
17:15:44,9,21
17:15:45,6,26
17:15:46,8,35
17:15:48,6,30
17:15:49,7,38
17:15:50,8,24
17:15:52,6,34
17:15:53,9,26
17:15:54,7,23
17:15:56,8,40
17:15:57,7,20
17:15:58,7,32
17:16:00,9,36
17:16:01,8,34
17:16:02,9,21
17:16:04,7,38
17:16:05,8,22
17:16:06,6,21
17:16:08,6,23
17:16:09,7,28
17:16:10,6,38
17:16:12,6,39
17:16:13,8,31
17:16:14,7,24
17:16:16,7,27
17:16:17,6,28
17:16:18,7,28
17:16:20,8,29
17:16:21,6,32
17:16:22,7,27
17:16:24,8,38
17:16:25,6,40
17:16:26,8,38
17:16:28,6,27
17:16:29,7,25
17:16:30,9,23
17:16:32,9,25
17:16:33,6,33
17:16:34,7,33
17:16:36,7,35
17:16:37,6,23
17:16:38,6,23
17:16:40,8,26
17:16:41,6,29
17:16:42,6,21
17:16:44,9,26
17:16:45,7,23
17:16:46,8,22
17:16:48,6,24
17:16:49,6,21
17:16:50,9,22
17:16:52,6,40
17:16:53,9,21
17:16:54,7,36
17:16:56,9,36
17:16:57,9,26
17:16:58,9,21
17:17:00,8,36
17:17:01,6,31
17:17:02,7,33
17:17:04,6,32
17:17:05,6,28
17:17:06,7,20
17:17:08,8,28
17:17:09,9,39
17:17:10,6,20
17:17:12,9,34
17:17:13,8,21
17:17:14,9,38
17:17:16,6,33
17:17:17,7,31
17:17:18,6,22
17:17:20,9,40
17:17:21,6,21
17:17:22,8,20
17:17:24,9,29
17:17:25,8,23
17:17:26,6,35
17:17:28,8,33
17:17:29,8,37
17:17:30,8,40
17:17:32,9,30
17:17:33,9,23
17:17:34,7,25
17:17:36,8,28
17:17:37,9,22
17:17:38,7,30
17:17:40,8,29
17:17:41,7,34
17:17:42,8,27
17:17:44,8,23
17:17:45,6,27
17:17:46,9,22
17:17:48,7,32
17:17:49,6,31
17:17:50,9,23
17:17:52,8,40
17:17:53,8,33
17:17:54,7,40
17:17:56,8,21
17:17:57,9,35
17:17:58,8,31
17:18:00,6,23
17:18:01,8,23
17:18:02,6,21
17:18:04,9,23
17:18:05,7,39
17:18:06,8,31
17:18:08,8,27
17:18:09,7,40
17:18:10,8,24
17:18:12,6,25
17:18:13,6,39
17:18:14,6,20
17:18:16,9,36
17:18:17,6,37
17:18:18,6,21
17:18:20,8,36
17:18:21,8,36
17:18:22,9,24
17:18:24,6,40
17:18:25,8,21
17:18:26,7,20
17:18:28,7,24
17:18:29,6,26
17:18:30,6,26
17:18:32,9,28
17:18:33,8,28
17:18:34,9,31
17:18:36,9,39
17:18:37,6,37
17:18:38,9,37
17:18:40,8,22
17:18:41,7,22
17:18:42,9,22
17:18:44,6,26
17:18:45,7,32
17:18:46,6,23
17:18:48,6,40
17:18:49,7,34
17:18:50,8,23
17:18:52,7,34
17:18:53,6,39
17:18:54,6,20
17:18:56,8,32
17:18:57,8,35
17:18:58,8,22
17:19:00,6,34
17:19:01,8,30
17:19:02,9,35
17:19:04,6,27
17:19:05,7,25
17:19:06,8,25
17:19:08,9,23
17:19:09,7,33
17:19:10,7,39
17:19:12,6,28
17:19:13,9,20
17:19:14,9,31
17:19:16,6,37
17:19:17,7,38
17:19:18,9,26
17:19:20,7,35
17:19:21,8,20
17:19:22,9,36
17:19:24,6,31
17:19:25,6,27
17:19:27,7,38
17:19:28,6,39
17:19:29,8,35
17:19:30,6,30
17:19:32,9,32
17:19:33,7,36
17:19:35,8,35
17:19:36,9,24
17:19:37,6,40
17:19:39,8,30
17:19:40,9,35
17:19:41,6,39
17:19:43,8,39
17:19:44,6,34
17:19:45,8,24
17:19:46,8,23
17:19:48,8,27
17:19:49,7,21
17:19:51,6,22
17:19:52,9,40
17:19:53,8,25
17:19:55,6,20
17:19:56,8,38
17:19:57,9,24
17:19:59,7,30
17:20:00,7,31
17:20:01,9,24
17:20:03,7,24
17:20:04,9,29
17:20:05,8,31
17:20:07,9,30
17:20:08,9,31
17:20:09,7,34
17:20:11,9,26
17:20:12,8,30
17:20:13,8,26
17:20:15,7,32
17:20:16,8,38
17:20:17,8,28
17:20:19,9,32
17:20:20,6,39
17:20:21,9,31
17:20:23,6,23
17:20:24,7,36
17:20:25,8,34
17:20:27,6,39
17:20:28,9,35
17:20:29,7,30
17:20:31,6,31
17:20:32,6,23
17:20:33,6,24
17:20:35,8,33
17:20:36,8,36
17:20:37,6,37
17:20:39,8,27
17:20:40,6,32
17:20:41,6,32
17:20:43,6,39
17:20:44,9,35
17:20:45,6,36
17:20:47,6,36
17:20:48,6,40
17:20:49,6,36
17:20:51,8,35
17:20:52,9,20
17:20:53,9,29
17:20:55,7,27
17:20:56,7,39
17:20:57,6,35
17:20:59,9,29
17:21:00,9,37
17:21:01,9,29
17:21:03,9,34
17:21:04,6,37
17:21:05,9,22
17:21:07,6,35
17:21:08,6,25
17:21:09,9,26
17:21:11,6,37
17:21:12,9,21
17:21:13,8,27
17:21:15,9,37
17:21:16,9,21
17:21:17,8,37
17:21:19,6,35
17:21:20,6,39
17:21:21,9,27
17:21:23,6,24
17:21:24,6,27
17:21:25,8,22
17:21:27,7,30
17:21:28,8,39
17:21:29,6,29
17:21:31,7,28
17:21:32,9,37
17:21:33,8,30
17:21:35,9,20
17:21:36,6,31
17:21:37,7,26
17:21:39,8,39
17:21:40,9,37
17:21:41,7,33
17:21:43,8,32
17:21:44,7,27
17:21:45,8,30
17:21:47,9,27
17:21:48,9,39
17:21:49,6,35
17:21:51,8,26
17:21:52,7,28
17:21:53,7,21
17:21:55,8,22
17:21:56,7,23
17:21:57,8,27
17:21:59,9,32
17:22:00,8,23
17:22:01,7,28
17:22:03,6,34
17:22:04,6,28
17:22:05,8,22
17:22:07,7,26
17:22:08,8,26
17:22:09,7,35
17:22:11,8,28
17:22:12,7,22
17:22:13,8,20
17:22:15,8,37
17:22:16,8,37
17:22:17,8,40
17:22:19,9,32
17:22:20,9,37
17:22:21,9,37
17:22:23,8,39
17:22:24,7,40
17:22:25,9,33
17:22:27,8,21
17:22:28,6,23
17:22:29,6,40
17:22:31,9,21
17:22:32,6,36
17:22:33,7,27
17:22:35,7,37
17:22:36,7,23
17:22:37,6,27
17:22:39,7,28
17:22:40,9,33
17:22:41,8,35
17:22:43,9,29
17:22:44,6,27
17:22:45,6,39
17:22:47,7,32
17:22:48,6,29
17:22:49,7,32
17:22:51,8,26
17:22:52,9,33
17:22:53,8,33
17:22:55,7,36
17:22:56,9,25
17:22:57,8,36
17:22:59,8,32
17:23:00,6,22
17:23:01,9,35
17:23:03,7,28
17:23:04,7,32
17:23:05,6,23
17:23:07,9,28
17:23:08,9,30
17:23:09,8,30
17:23:11,9,35
17:23:12,6,35
17:23:13,9,25
17:23:15,9,37
17:23:16,8,22
17:23:17,9,20
17:23:19,6,35
17:23:20,6,28
17:23:21,9,22
17:23:23,8,35
17:23:24,9,34
17:23:25,6,23
17:23:27,7,30
17:23:28,7,34
17:23:29,6,29
17:23:31,8,34
17:23:32,7,36
17:23:33,7,22
17:23:35,6,21
17:23:36,6,33
17:23:37,6,35
17:23:39,9,23
17:23:40,8,29
17:23:41,7,39
17:23:43,7,31
17:23:44,9,24
17:23:45,6,22
17:23:47,6,36
17:23:48,9,24
17:23:49,8,30
17:23:51,9,22
17:23:52,7,35
17:23:53,7,20
17:23:55,8,34
17:23:56,7,36
17:23:57,9,40
17:23:59,9,20
17:24:00,7,39
17:24:01,8,32
17:24:03,7,28
17:24:04,6,33
17:24:05,9,27
17:24:07,7,20
17:24:08,7,33
17:24:09,6,39
17:24:11,9,22
17:24:12,7,39
17:24:13,6,31
17:24:15,6,36
17:24:16,9,39
17:24:17,8,22
17:24:19,7,24
17:24:20,8,30
17:24:21,7,39
17:24:23,9,29
17:24:24,8,39
17:24:25,7,30
17:24:27,7,32
17:24:28,6,30
17:24:29,8,21
17:24:31,9,33
17:24:32,8,29
17:24:33,8,23
17:24:35,7,34
17:24:36,9,28
17:24:37,9,40
17:24:39,8,20
17:24:40,7,33
17:24:41,8,40
17:24:43,8,25
17:24:44,9,34
17:24:45,8,37
17:24:47,8,38
17:24:48,8,25
17:24:49,7,34
17:24:51,7,39
17:24:52,9,39
17:24:53,6,28
17:24:55,7,30
17:24:56,9,21
17:24:57,9,24
17:24:59,9,23
17:25:00,6,37
17:25:01,9,21
17:25:03,8,22
17:25:04,6,33
17:25:05,7,28
17:25:07,9,38
17:25:08,6,22
17:25:09,8,32
17:25:11,6,20
17:25:12,8,24
17:25:13,9,34
17:25:15,6,36
17:25:16,8,25
17:25:17,6,32
17:25:19,7,38
17:25:20,6,22
17:25:21,8,31
17:25:23,7,38
17:25:24,9,33
17:25:25,8,32
17:25:27,8,31
17:25:28,9,34
17:25:29,8,23
17:25:31,8,21
17:25:32,7,21
17:25:33,6,34
17:25:35,9,27
17:25:36,7,20
17:25:37,9,32
17:25:39,9,31
17:25:40,8,33
17:25:41,9,32
17:25:43,8,27
17:25:44,9,23
17:25:45,7,21
17:25:47,9,27
17:25:48,9,32
17:25:49,9,23
17:25:51,8,22
17:25:52,8,35
17:25:53,7,39
17:25:55,6,30
17:25:56,8,35
17:25:57,7,24
17:25:59,8,28
17:26:00,9,35
17:26:01,6,26
17:26:03,9,22
17:26:04,9,29
17:26:05,9,27
17:26:07,8,27
17:26:08,8,27
17:26:09,8,35
17:26:11,6,34
17:26:12,9,33
17:26:13,7,35
17:26:15,9,36
17:26:16,6,23
17:26:17,9,26
17:26:19,7,25
17:26:20,9,20
17:26:21,6,25
17:26:23,6,27
17:26:24,6,33
17:26:25,7,36
17:26:27,8,35
17:26:28,9,23
17:26:29,8,40
17:26:31,9,28
17:26:32,8,40
17:26:33,7,26
17:26:35,9,32
17:26:36,8,26
17:26:37,9,34
17:26:39,9,38
17:26:40,8,34
17:26:41,8,38
17:26:43,7,20
17:26:44,7,31
17:26:45,9,24
17:26:47,7,29
17:26:48,8,37
17:26:49,8,24
17:26:51,6,21
17:26:52,6,35
17:26:53,9,33
17:26:55,6,26
17:26:56,8,21
17:26:57,9,31
17:26:59,9,33
17:27:00,7,36
17:27:01,6,39
17:27:03,7,27
17:27:04,7,31
17:27:05,6,26
17:27:07,8,37
17:27:08,8,25
17:27:09,8,21
17:27:11,6,34
17:27:12,6,26
17:27:13,8,39
17:27:15,6,36
17:27:16,6,20
17:27:17,7,34
17:27:19,9,28
17:27:20,6,33
17:27:21,9,38
17:27:23,6,38
17:27:24,8,25
17:27:25,6,30
17:27:27,9,40
17:27:28,8,36
17:27:29,9,34
17:27:31,8,32
17:27:32,8,40
17:27:33,8,32
17:27:35,6,25
17:27:36,7,33
17:27:37,8,39
17:27:39,9,26
17:27:40,9,27
17:27:41,8,25
17:27:43,6,26
17:27:44,8,21
17:27:45,8,35
17:27:47,6,31
17:27:48,9,25
17:27:49,9,27
17:27:51,8,23
17:27:52,7,26
17:27:53,7,39
17:27:55,7,22
17:27:56,8,20
17:27:57,8,35
17:27:59,9,27
17:28:00,6,29
17:28:01,9,35
17:28:03,7,38
17:28:04,6,30
17:28:05,6,33
17:28:07,8,34
17:28:08,6,23
17:28:09,7,34
17:28:11,6,35
17:28:12,6,34
17:28:13,9,38
17:28:15,9,40
17:28:16,6,23
17:28:17,8,25
17:28:19,8,26
17:28:20,8,27
17:28:21,7,26
17:28:23,7,22
17:28:24,8,22
17:28:25,6,39
17:28:27,6,34
17:28:28,8,33
17:28:29,6,23
17:28:31,8,21
17:28:32,7,27
17:28:33,7,36
17:28:35,7,20
17:28:36,8,26
17:28:38,8,26
17:28:39,7,36
17:28:40,7,21
17:28:42,6,36
17:28:43,7,20
17:28:44,7,21
17:28:46,7,26
17:28:47,7,21
17:28:48,6,32
17:28:49,9,23
17:28:51,9,36
17:28:52,8,40
17:28:54,9,26
17:28:55,9,23
17:28:56,9,25
17:28:57,8,39
17:28:59,8,25
17:29:00,8,39
17:29:02,8,20
17:29:03,9,30
17:29:04,8,26
17:29:06,9,32
17:29:07,8,37
17:29:08,9,32
17:29:10,8,32
17:29:11,9,37
17:29:12,7,35
17:29:14,8,24
17:29:15,7,40
17:29:16,7,40
17:29:18,7,40
17:29:19,8,31
17:29:20,6,34
17:29:22,6,35
17:29:23,8,32
17:29:24,6,20
17:29:26,8,37
17:29:27,9,37
17:29:28,8,23
17:29:30,7,32
17:29:31,7,39
17:29:32,8,29
17:29:34,7,36
17:29:35,9,35
17:29:36,8,21
17:29:38,8,35
17:29:39,7,22
17:29:40,6,38
17:29:42,8,38
17:29:43,7,37
17:29:44,8,22
17:29:46,9,28
17:29:47,7,29
17:29:48,9,21
17:29:50,8,23
17:29:51,8,25
17:29:52,6,25
17:29:54,9,26
17:29:55,7,36
17:29:56,8,32
17:29:58,7,21
17:29:59,7,25
17:30:00,6,23
17:30:02,8,23
17:30:03,6,30
17:30:04,9,35
17:30:06,9,38
17:30:07,7,37
17:30:08,8,34
17:30:10,9,28
17:30:11,7,35
17:30:12,9,35
17:30:14,8,30
17:30:15,7,27
17:30:16,6,32
17:30:18,6,38
17:30:19,8,22
17:30:20,8,28
17:30:22,9,28
17:30:23,6,29
17:30:24,8,39
17:30:26,6,21
17:30:27,9,22
17:30:28,6,26
17:30:30,6,31
17:30:31,7,33
17:30:32,8,33
17:30:34,8,30
17:30:35,6,32
17:30:36,7,24
17:30:38,7,32
17:30:39,9,23
17:30:40,8,38
17:30:42,9,34
17:30:43,9,40
17:30:44,8,34
17:30:46,7,33
17:30:47,7,34
17:30:48,8,29
17:30:50,8,25
17:30:51,6,35
17:30:52,7,27
17:30:54,9,37
17:30:55,9,28
17:30:56,8,20
17:30:58,9,33
17:30:59,8,33
17:31:00,7,33
17:31:02,7,34
17:31:03,6,39
17:31:04,8,36
17:31:06,9,30
17:31:07,7,40
17:31:08,8,33
17:31:10,8,35
17:31:11,9,37
17:31:12,6,26
17:31:14,6,24
17:31:15,7,31
17:31:16,9,40
17:31:18,9,39
17:31:19,9,23
17:31:20,8,29
17:31:22,9,32
17:31:23,7,31
17:31:24,6,36
17:31:26,9,40
17:31:27,6,33
17:31:28,7,38
17:31:30,7,22
17:31:31,8,36
17:31:32,9,38
17:31:34,8,39
17:31:35,7,23
17:31:36,7,38
17:31:38,8,31
17:31:39,8,34
17:31:40,9,29
17:31:42,7,29
17:31:43,9,26
17:31:44,9,36
17:31:46,7,28
17:31:47,8,23
17:31:48,9,35
17:31:50,9,23
17:31:51,6,21
17:31:52,9,25
17:31:54,6,32
17:31:55,7,39
17:31:56,6,39
17:31:58,7,40
17:31:59,6,39
17:32:00,9,31
17:32:02,6,34
17:32:03,6,30
17:32:04,8,23
17:32:06,9,26
17:32:07,8,34
17:32:08,6,25
17:32:10,9,36
17:32:11,8,38
17:32:12,9,25
17:32:14,7,23
17:32:15,9,32
17:32:16,8,40
17:32:18,8,35
17:32:19,9,30
17:32:20,9,32
17:32:22,6,32
17:32:23,7,27
17:32:24,8,37
17:32:26,8,32
17:32:27,8,40
17:32:28,8,34
17:32:30,7,24
17:32:31,8,25
17:32:32,9,20
17:32:34,8,23
17:32:35,6,35
17:32:36,9,27
17:32:38,9,39
17:32:39,9,34
17:32:40,9,34
17:32:42,9,33
17:32:43,9,34
17:32:44,6,20
17:32:46,9,33
17:32:47,8,32
17:32:48,6,27
17:32:50,6,24
17:32:51,6,24
17:32:52,6,28
17:32:54,7,24
17:32:55,6,24
17:32:56,7,39
17:32:58,6,38
17:32:59,9,39
17:33:00,9,29
17:33:02,6,38
17:33:03,9,25
17:33:04,9,26
17:33:06,7,24
17:33:07,9,29
17:33:08,7,39
17:33:10,7,37
17:33:11,9,36
17:33:12,6,22
17:33:14,6,33
17:33:15,9,21
17:33:16,8,26
17:33:18,8,25
17:33:19,6,39
17:33:21,8,35
17:33:22,9,38
17:33:23,7,27
17:33:25,7,30
17:33:26,9,36
17:33:27,6,31
17:33:29,9,22
17:33:30,6,32
17:33:31,8,37
17:33:33,7,32
17:33:34,6,20
17:33:35,8,26
17:33:37,8,21
17:33:38,6,22
17:33:39,7,20
17:33:41,6,36
17:33:42,7,28
17:33:43,6,38
17:33:45,6,33
17:33:46,6,36
17:33:47,7,37
17:33:49,7,27
17:33:50,6,25
17:33:51,9,33
17:33:53,8,26
17:33:54,7,37
17:33:55,7,27
17:33:57,7,32
17:33:58,7,31
17:33:59,7,33
17:34:01,6,20
17:34:02,8,32
17:34:03,7,34
17:34:05,9,22
17:34:06,8,21
17:34:07,9,23
17:34:09,6,24
17:34:10,6,24
17:34:11,8,31
17:34:13,6,24
17:34:14,6,23
17:34:15,7,24
17:34:17,6,33
17:34:18,6,20
17:34:19,9,29
17:34:21,9,30
17:34:22,9,28
17:34:23,9,35
17:34:25,9,36
17:34:26,8,25
17:34:27,7,26
17:34:29,8,37
17:34:30,8,28
17:34:31,9,29
17:34:33,7,28
17:34:34,8,22
17:34:35,8,40
17:34:37,6,26
17:34:38,9,26
17:34:39,8,24
17:34:41,7,22
17:34:42,6,25
17:34:43,8,35
17:34:45,7,26
17:34:46,6,32
17:34:47,9,34
17:34:49,7,32
17:34:50,6,31
17:34:51,8,34
17:34:53,7,35
17:34:54,6,25
17:34:55,8,40
17:34:57,6,33
17:34:58,6,22
17:34:59,6,37
17:35:01,7,40
17:35:02,8,40
17:35:03,6,39
17:35:05,7,27
17:35:06,6,40
17:35:07,7,37
17:35:09,9,28
17:35:10,6,26
17:35:11,8,40
17:35:13,6,33
17:35:14,8,24
17:35:15,9,31
17:35:17,9,29
17:35:18,7,35
17:35:19,8,32
17:35:21,6,20
17:35:22,9,30
17:35:23,9,33
17:35:25,6,29
17:35:26,9,34
17:35:27,9,24
17:35:29,9,35
17:35:30,8,25
17:35:31,8,27
17:35:33,6,20
17:35:34,9,20
17:35:35,8,39
17:35:37,7,36
17:35:38,6,24
17:35:39,6,24
17:35:41,9,27
17:35:42,6,37
17:35:43,6,40
17:35:45,9,26
17:35:46,9,31
17:35:47,6,32
17:35:49,6,36
17:35:50,6,32
17:35:51,8,30
17:35:53,8,36
17:35:54,9,29
17:35:55,7,36
17:35:57,6,37
17:35:58,9,27
17:35:59,8,24
17:36:01,9,23
17:36:02,6,31
17:36:03,8,30
17:36:05,6,31
17:36:06,9,27
17:36:07,9,27
17:36:09,9,25
17:36:10,8,25
17:36:11,9,26
17:36:13,6,29
17:36:14,7,40
17:36:15,9,40
17:36:17,6,33
17:36:18,8,23
17:36:19,8,21
17:36:21,7,33
17:36:22,6,22
17:36:23,9,31
17:36:25,8,26
17:36:26,7,38
17:36:27,7,39
17:36:29,9,37
17:36:30,6,40
17:36:31,9,31
17:36:33,8,36
17:36:34,6,24
17:36:35,7,29
17:36:37,8,27
17:36:38,6,37
17:36:39,8,39
17:36:41,8,37
17:36:42,9,27
17:36:43,8,36
17:36:45,8,24
17:36:46,8,30
17:36:47,7,35
17:36:49,7,31
17:36:50,7,34
17:36:51,7,27
17:36:53,8,36
17:36:54,7,35
17:36:55,7,27
17:36:57,8,26
17:36:58,7,30
17:36:59,9,31
17:37:01,9,33
17:37:02,8,35
17:37:03,9,33
17:37:05,8,20
17:37:06,7,39
17:37:07,9,38
17:37:09,9,23
17:37:10,9,24
17:37:11,9,30
17:37:13,8,29
17:37:14,9,22
17:37:15,6,39
17:37:17,6,37
17:37:18,9,26
17:37:19,9,38
17:37:21,7,20
17:37:22,8,35
17:37:23,6,29
17:37:25,8,35
17:37:26,9,32
17:37:27,6,22
17:37:29,9,38
17:37:30,8,35
